entrezgene_id	external_gene_name	gene_biotype	chromosome_name	start_position	end_position
3767	KCNJ11	protein_coding	11	17365172	17389331
85403	EAF1	protein_coding	3	15427598	15450635
51366	UBR5	protein_coding	8	102252273	102412759
221545	C6orf136	protein_coding	HSCHR6_MHC_QBL_CTG1	1902127	1908191
8590	OR6A2	protein_coding	11	6791736	6799689
NA	DEPDC1P1	processed_pseudogene	15	31765743	31768201
NA		unprocessed_pseudogene	15	31787494	31787734
124900362		snoRNA	15	31928303	31928434
284309	ZNF776	protein_coding	19	57746815	57758148
65988	ZNF747	protein_coding	16	30530367	30535347
NA		snoRNA	7	107603363	107603507
NA	NECAP1P1	processed_pseudogene	7	37585500	37586329
390038	OR51D1	protein_coding	11	4637477	4643060
353345	GPR141	protein_coding	7	37683766	37833788
728858	C12orf71	protein_coding	12	27081057	27082578
401720	FIGNL2	protein_coding	12	51817899	51848718
101060200	ZNF891	protein_coding	12	133104779	133130274
143503	OR51E1	protein_coding	11	4643420	4655488
NA		lncRNA	X	42696090	42696672
NA		lncRNA	X	129718026	129734390
65125	WNK1	protein_coding	12	752579	911452
51728	POLR3K	protein_coding	16	46407	53608
NA		lncRNA	X	154333948	154342182
NA		protein_coding	7	37683843	37950412
NA		lncRNA	X	31014709	31070685
338755	OR2AG2	protein_coding	11	6765626	6771976
NA		lncRNA	X	71494772	71502117
1139	CHRNA7	protein_coding	15	31923438	32173018
NA		lncRNA	X	68498095	68498989
54749	EPDR1	protein_coding	7	37920640	37951936
219869	OR10G8	protein_coding	11	124026798	124030634
NA		lncRNA	X	107710832	107711144
81619	TSPAN14	protein_coding	10	80454265	80533124
NA	ATP6AP1-DT	lncRNA	X	154424377	154428549
NA		lncRNA	X	9885503	9891196
284323	ZNF780A	protein_coding	19	40069152	40090943
NA	RNU6-1024P	snRNA	3	15433110	15433216
NA		lncRNA	X	130477069	130524284
9049	AIP	protein_coding	11	67468174	67491154
4350	MPG	protein_coding	16	77007	85851
8292	COLQ	protein_coding	3	15450133	15521751
NA		lncRNA	X	15136998	15149076
401666	OR51A4	protein_coding	11	4942831	4947605
NA		lncRNA	X	64580253	64586507
815	CAMK2A	protein_coding	5	150219491	150290093
NA		lncRNA	X	4360791	4391589
105373202		lncRNA	X	50979146	50992948
55191	NADSYN1	protein_coding	11	71453109	71524107
170680	PSORS1C2	protein_coding	HSCHR6_MHC_QBL_CTG1	2395562	2397376
NA	GPR141BP	unitary_pseudogene	7	37796058	37796888
NA		lncRNA	X	80449930	80513825
NA	CDCA3P1	processed_pseudogene	7	37821210	37821610
NA	SUCLA2P1	processed_pseudogene	HSCHR6_MHC_QBL_CTG1	1723982	1725351
NA		lncRNA	X	119749423	119750255
58496	LY6G5B	protein_coding	HSCHR6_MHC_QBL_CTG1	2924942	2929370
NA		lncRNA	X	96394404	96465859
51314	NME8	protein_coding	7	37848597	37900397
NA		lncRNA	X	56618125	56729515
NA		lncRNA	X	143757693	143863176
5583	PRKCH	protein_coding	14	61187559	61550980
NA		lncRNA	X	56618309	56624458
NA		lncRNA	X	41432754	41445931
NA		lncRNA	X	126198216	126460437
NA		lncRNA	1	16851257	16853129
NA	RPL7P4	processed_pseudogene	HSCHR6_MHC_QBL_CTG1	1951919	1952648
27302	BMP10	protein_coding	2	68860909	68871397
100507362	LINC01015	lncRNA	HSCHR6_MHC_QBL_CTG1	794891	799039
NA		lncRNA	X	24444823	24465875
NA		lncRNA	X	87681989	87687610
NA		lncRNA	X	49233783	49235711
NA		lncRNA	X	18984291	19060329
NA	PDE4DIPP9	unprocessed_pseudogene	1	16855407	16859284
100500876	MIR3675	miRNA	1	16858949	16859021
NA	RNU1-5P	snRNA	1	16873708	16873851
NA		lncRNA	X	154373643	154377886
NA		processed_pseudogene	1	16889095	16889602
26870	RNU1-2	snRNA	1	16895980	16896143
124904613	RNU1-2	snRNA	1	16895980	16896143
124905321	RNU1-2	snRNA	1	16895980	16896143
124905573	RNU1-2	snRNA	1	16895980	16896143
124905574	RNU1-2	snRNA	1	16895980	16896143
124905809	RNU1-2	snRNA	1	16895980	16896143
6890	TAP1	protein_coding	HSCHR6_MHC_QBL_CTG1	4039497	4048266
124446	TMEM219	protein_coding	16	29940885	29973050
NA		lncRNA	X	77427817	77461384
200504	GKN2	protein_coding	2	68945232	68952893
139201	MAP2K4P1	lncRNA	X	73524275	73563346
4237	MFAP2	protein_coding	1	16974502	16980632
NA		lncRNA	X	12949588	12950211
NA		lncRNA	X	143579666	143580930
NA		lncRNA	X	137573752	137982043
NA		lncRNA	X	600187	600999
NA		lncRNA	X	23872110	23883575
105373148	SAT1-DT	lncRNA	X	23772809	23783406
152789	JAKMIP1	protein_coding	4	6026199	6200591
NA		lncRNA	X	23826403	23829380
NA		lncRNA	X	24372640	24396601
NA		lncRNA	X	1248681	1263594
NA		lncRNA	X	141066889	141092618
NA		lncRNA	X	1248659	1249661
NA		lncRNA	X	1552740	1565013
NA		lncRNA	X	15746623	15758293
NA		lncRNA	X	125384910	125394258
56287	GKN1	protein_coding	2	68974573	68980980
340591	CA5BP1	lncRNA	X	15674932	15703724
2902	GRIN1	protein_coding	9	137138346	137168756
102465139	MIR6133	miRNA	7	133290881	133290988
NA		processed_pseudogene	7	133315009	133315413
NA		unprocessed_pseudogene	19	52865369	52865429
NA	COX5BP3	processed_pseudogene	7	133727368	133727734
NA	RPS3AP27	processed_pseudogene	7	133732493	133733595
100529240	ZNF816-ZNF321P	protein_coding	19	52928475	52962823
101927476	LINC03099	lncRNA	X	40262540	40399092
29992	PILRA	protein_coding	7	100367530	100400096
NA		lncRNA	2	69030042	69033637
100423030	MIR3126	miRNA	2	69103682	69103755
NA	RNA5SP96	rRNA_pseudogene	2	69181897	69182003
NA	RNU6-1216P	snRNA	2	69182877	69182983
NA		processed_pseudogene	2	69251818	69252364
NA		lncRNA	X	71814817	71823738
125893	ZNF816	protein_coding	19	52949379	52962911
8578	SCARF1	protein_coding	17	1633858	1645744
1192	CLIC1	protein_coding	HSCHR6_MHC_QBL_CTG1	2986392	2995582
NA		lncRNA	X	40379507	40380529
84168	ANTXR1	protein_coding	2	69013176	69249327
23400	ATP13A2	protein_coding	1	16985958	17011928
1800	DPEP1	protein_coding	16	89613308	89638456
NA		lncRNA	X	112840233	113212186
NA		lncRNA	X	112846669	112878939
NA		lncRNA	X	82741350	82765613
NA		lncRNA	X	153925587	153926181
NA	ASMTL-AS1	lncRNA	X	1401430	1414028
NA		lncRNA	X	138423573	138480210
NA		lncRNA	X	1883825	1894966
NA		lncRNA	X	123780673	123794134
NA		lncRNA	X	44648419	44651607
NA		protein_coding	14	61529128	61657964
NA		lncRNA	X	77786600	77787775
NA		lncRNA	X	9198642	9205720
105370525		lncRNA	14	61535385	61545484
105373347		lncRNA	X	147180802	147271962
NA	COX5AP2	processed_pseudogene	14	52117602	52117995
84671	ZNF347	protein_coding	19	53124072	53159075
NA		processed_pseudogene	14	52155740	52156179
NA		lncRNA	X	147183105	147228345
5729	PTGDR	protein_coding	14	52267698	52276724
55999	NXF4	lncRNA	X	102546891	102571695
NA		processed_pseudogene	14	52286797	52289268
26024	PTCD1	protein_coding	7	99416739	99466163
104798195	ACE2-DT	lncRNA	X	15602858	15621485
5732	PTGER2	protein_coding	14	52314305	52329822
NA		lncRNA	X	7593237	7686818
79788	ZNF665	protein_coding	19	53159213	53193386
NA		lncRNA	X	109813673	109815112
NA		lncRNA	14	51775769	51776430
NA		lncRNA	14	70515109	70555915
100129662	FGF13-AS1	lncRNA	X	138711452	138716617
NA	LINC02315	lncRNA	14	40954415	41149579
NA		lncRNA	X	114399480	114470799
NA		lncRNA	19	53162428	53163563
NA	NDUFV2P1	processed_pseudogene	19	53223973	53224879
NA		lncRNA	X	132610960	132636208
342926	ZNF677	protein_coding	19	53235381	53254898
NA		lncRNA	X	37905935	37995831
NA		lncRNA	X	1111322	1112300
NA		lncRNA	X	30652739	30653178
NA		lncRNA	X	55654705	55658399
100526740	ATP5MF-PTCD1	protein_coding	7	99419749	99466197
NA		lncRNA	14	70535095	70539216
NA		lncRNA	14	32692487	32693386
105375014	LINC02570	lncRNA	HSCHR6_MHC_MANN_CTG1	2149770	2158404
NA		TEC	17	69433084	69435533
NA		lncRNA	14	65082034	65101628
6048	RNF5	protein_coding	HSCHR6_MHC_MANN_CTG1	3483335	3485774
NA		lncRNA	X	64842802	64851049
10824	DIAPH2-AS1	lncRNA	X	97431286	97642589
27077	B9D1	protein_coding	17	19334308	19378193
NA		lncRNA	19	53240675	53241913
NA		lncRNA	14	64986563	64987127
317701	VN1R2	protein_coding	19	53258292	53261837
NA		lncRNA	14	57291610	57390761
100422868	MIR4270	miRNA	3	15496239	15496308
NA	RN7SL110P	misc_RNA	3	15506623	15506905
102466728	MIR6754	miRNA	11	71473503	71473568
NA		processed_pseudogene	11	71506061	71506380
NA		lncRNA	19	53267870	53270932
80063	ATF7IP2	protein_coding	16	10326434	10483638
440050	KRTAP5-7	protein_coding	11	71527267	71528669
90338	ZNF160	protein_coding	19	53066606	53103434
57830	KRTAP5-8	protein_coding	11	71538025	71539209
387694	SH2D4B	protein_coding	10	80537902	80646560
54919	DNAAF5	protein_coding	7	726699	786475
NA		lncRNA	14	91122138	91125360
NA		lncRNA	X	119853510	119896093
105370508		lncRNA	14	55191716	55200612
3846	KRTAP5-9	protein_coding	11	71548420	71549608
NA		lncRNA	X	149470904	149471966
NA		lncRNA	11	71563389	71565608
NA		lncRNA	X	119891422	119892451
387273	KRTAP5-10	protein_coding	11	71565563	71566735
NA		lncRNA	14	95819022	95866486
NA		lncRNA	X	17777087	17787389
NA		lncRNA	X	52355900	52358823
NA	KRTAP5-13P	processed_pseudogene	11	71568680	71568934
NA	KRTAP5-14P	processed_pseudogene	11	71579728	71579848
100126270	FMR1-AS1	lncRNA	X	147891981	147911817
NA		lncRNA	14	76226032	76310679
NA	OR7E87P	unprocessed_pseudogene	11	71593454	71594382
26061	HACL1	protein_coding	3	15560699	15601852
NA	OR7E4P	unprocessed_pseudogene	11	71620020	71621032
NA	VPS51P11	processed_pseudogene	11	71629045	71629421
4855	NOTCH4	protein_coding	HSCHR6_MHC_QBL_CTG1	3418042	3447269
NA		lncRNA	11	512513	518134
NA		lncRNA	14	29952397	30297043
NA		lncRNA	11	528907	529659
115399	LRRC56	protein_coding	11	537527	554912
NA		lncRNA	14	106276478	106277956
NA		lncRNA	14	56117316	56118090
NA		lncRNA	14	76232836	76263507
NA	IRS4-AS1	lncRNA	X	108736009	108739718
NA	RPS7P9	processed_pseudogene	10	80716483	80717068
170680	PSORS1C2	protein_coding	HSCHR6_MHC_MANN_CTG1	2448059	2449875
NA	RPS27P18	unprocessed_pseudogene	10	125473686	125473932
387718	TEX36	protein_coding	10	125576522	125683163
NA		lncRNA	14	97329002	97344164
NA		lncRNA	14	81654239	81662716
NA		lncRNA	14	28629588	28651800
NA		lncRNA	14	80941961	80944885
NA		lncRNA	14	28644953	28654035
442185	OR2J1	unprocessed_pseudogene	HSCHR6_MHC_MANN_CTG1	366508	367446
105370629	LINC02833	lncRNA	14	92886352	92893513
NA		lncRNA	X	109301684	109349086
NA	UBQLN1P1	processed_pseudogene	HSCHR6_MHC_MANN_CTG1	1673345	1674513
NA		lncRNA	X	7928443	8444335
4439	MSH5	protein_coding	HSCHR6_MHC_MANN_CTG1	3045038	3052473
NA	ALDOAP2	processed_pseudogene	10	125666875	125667950
NA		lncRNA	X	8170858	8181233
399821	EDRF1-DT	lncRNA	10	125700435	125719583
101927124	HEATR5A-DT	lncRNA	14	31420140	31452883
5575	PRKAR1B	protein_coding	7	549197	727650
286411	LINC00632	lncRNA	X	140709562	140793215
NA		lncRNA	14	82238151	82239428
NA		lncRNA	14	91230010	91231766
NA		lncRNA	14	91836681	91846688
NA	AJUBA-DT	lncRNA	14	22977979	23006709
NA	EDRF1-AS1	lncRNA	10	125707416	125752110
81168	OR8J3	protein_coding	11	56134721	56140201
5612	THAP12	protein_coding	11	76349898	76381132
26098	EDRF1	protein_coding	10	125719515	125764143
7766	ZNF223	protein_coding	19	44051367	44067999
NA	ZNF70P1	processed_pseudogene	HSCHR6_MHC_QBL_CTG1	4410113	4410736
6015	RING1	protein_coding	HSCHR6_MHC_QBL_CTG1	4402903	4407130
26034	IPCEF1	protein_coding	6	154154496	154356803
342909	ZNF284	protein_coding	19	44072159	44089613
100506127	GVQW3	protein_coding	11	76381303	76414619
NA	RNU6-902P	snRNA	19	44085213	44085303
NA		lncRNA	X	31071768	31198592
NA		lncRNA	X	140681098	140714009
101926933	PRMT5-DT	lncRNA	14	22929607	22956436
7767	ZNF224	protein_coding	19	44094361	44109886
23329	TBC1D30	protein_coding	12	64759484	64881033
105375013	HCG20	lncRNA	HSCHR6_MHC_QBL_CTG1	2021918	2047334
101060146	CHMP1B2P	lncRNA	X	80210619	80335364
NA	Y_RNA	misc_RNA	11	76404140	76404252
NA		lncRNA	14	104816130	104818784
107984365		processed_pseudogene	11	57870322	57870571
NA		lncRNA	14	42477750	42481858
NA		lncRNA	14	35362232	35366297
NA	OR5AZ1P	unprocessed_pseudogene	11	57917297	57918239
80739	MPIG6B	protein_coding	HSCHR6_MHC_QBL_CTG1	2974408	2982521
NA		lncRNA	14	94532241	94598982
NA	OR5BD1P	unprocessed_pseudogene	11	57945598	57946414
NA	CYCSP26	processed_pseudogene	11	58005386	58005705
NA	RNU6-899P	snRNA	11	58026706	58026812
NA		protein_coding	11	57741779	57804771
NA		lncRNA	X	78139155	78239418
146712	B3GNTL1	protein_coding	17	82942149	83051809
128966610	B3GNTL1	protein_coding	17	82942149	83051809
NA		lncRNA	14	94543656	94547790
NA		lncRNA	14	23420970	23422545
NA		lncRNA	X	153631966	153644991
NA		lncRNA	14	23409201	23410111
NA		lncRNA	14	95711747	95757656
NA		lncRNA	X	48636633	48801376
NA		lncRNA	14	98906898	98911925
7768	ZNF225	protein_coding	19	44112181	44134822
NA		lncRNA	14	38190956	38202929
NA	HLA-S	unprocessed_pseudogene	HSCHR6_MHC_MANN_CTG1	2690681	2690895
5460	POU5F1	protein_coding	HSCHR6_MHC_MANN_CTG1	2474838	2481213
84166	NLRC5	protein_coding	16	56989485	57083531
NA		lncRNA	14	85188160	85206274
NA		lncRNA	14	32326800	32336776
574028	CLLU1	lncRNA	12	92421531	92431002
NA		lncRNA	14	85172070	85189105
NA		lncRNA	14	32428585	32433018
NA		lncRNA	14	101305023	101360244
10780	ZNF234	protein_coding	19	44141554	44160313
11240	PADI2	protein_coding	1	17066761	17119451
NA		unprocessed_pseudogene	7	56462536	56467771
NA		lncRNA	14	85197623	85239474
574449	MIR492	miRNA	12	94834398	94834513
NA		lncRNA	7	56493124	56497285
NA		lncRNA	X	386962	511616
7181	NR2C1	protein_coding	12	95020229	95073628
NA	NMD3P2	processed_pseudogene	7	56502284	56503044
NA		lncRNA	14	101457482	101497969
NA		processed_pseudogene	7	56525428	56526113
NA		processed_pseudogene	7	56577848	56578866
NA		processed_pseudogene	7	56597379	56598342
NA		processed_pseudogene	7	56603410	56603553
NA		lncRNA	4	13491185	13516498
NA		lncRNA	14	81741002	82030349
285547	LINC01097	lncRNA	4	13526319	13534335
NA	MORF4L2-AS1	lncRNA	X	103687243	103691772
NA		lncRNA	14	78012901	78013453
93986	FOXP2	protein_coding	7	114086327	114693772
NA		lncRNA	14	50944540	50946657
5068	REG3A	protein_coding	2	79157003	79159753
124903387		lncRNA	14	101308957	101335527
NA		lncRNA	X	48673368	48676410
579	NKX3-2	protein_coding	4	13540830	13544508
NA		lncRNA	X	24662730	24668489
NA		lncRNA	X	64205915	64388372
7769	ZNF226	protein_coding	19	44165073	44178381
NA	LINC02311	lncRNA	14	81727780	81743749
259282	BOD1L1	protein_coding	4	13568738	13627725
NA	UQCRHP1	processed_pseudogene	HSCHR6_MHC_QBL_CTG1	2866906	2867179
NA	HLA-DPA3	unprocessed_pseudogene	HSCHR6_MHC_QBL_CTG1	4325566	4337701
NA	GPR53P	unprocessed_pseudogene	HSCHR6_MHC_QBL_CTG1	803245	804035
NA		lncRNA	14	81811628	81820108
751580	LINC00106	lncRNA	X	1392679	1400524
11270	NRM	protein_coding	HSCHR6_MHC_QBL_CTG1	1943161	1946534
102724814	AP1G2-AS1	lncRNA	14	23561097	23568237
NA		lncRNA	14	101469921	101475790
NA		lncRNA	X	1337165	1341817
NA		lncRNA	14	101494241	101497439
101927528	LINC01204	lncRNA	X	45505373	45632121
NA	ZFHX2-AS1	lncRNA	14	23511760	23560778
26999	CYFIP2	protein_coding	5	157266079	157395595
NA		lncRNA	1	17193232	17201733
29943	PADI1	protein_coding	1	17205128	17246007
NA		lncRNA	X	123011842	123014291
NA		lncRNA	X	68631402	68646529
NA		lncRNA	14	62116856	62130962
NA		lncRNA	X	32490500	32502039
NA		lncRNA	X	7012607	7046460
NA	POLR3KP2	processed_pseudogene	17	73163035	73163359
NA		lncRNA	X	14893357	14899842
NA		lncRNA	17	73164977	73196593
NA		lncRNA	X	39726827	39878056
6752	SSTR2	protein_coding	17	73165010	73176633
NA		lncRNA	X	39759355	39809447
NA		lncRNA	2	79158374	79185523
NA		lncRNA	2	79269905	79292878
9382	COG1	protein_coding	17	73193055	73208507
NA	CTNNA2-AS1	lncRNA	2	79492704	79513900
NA		lncRNA	X	103394198	103395784
NA		unprocessed_pseudogene	2	79547151	79548128
NA		lncRNA	X	39755694	39759981
1500	CTNND1	protein_coding	11	57753243	57819546
NA	GNA13P1	processed_pseudogene	2	79573764	79575593
NA	RNU6-561P	snRNA	2	79636862	79636963
100422888	MIR4264	miRNA	2	79649294	79649359
102465877	MIR8080	miRNA	2	79866495	79866583
NA		lncRNA	X	134952701	135032805
NA		lncRNA	2	80028012	80030551
NA	RBM7P1	processed_pseudogene	2	80162428	80163135
NA	LINC02304	lncRNA	14	97154634	97219421
118856	MMP21	protein_coding	10	125753580	125775821
NA		lncRNA	X	6768823	6932972
347730	LRRTM1	protein_coding	2	80288351	80304752
56851	EMC7	protein_coding	15	34084017	34101862
NA		lncRNA	X	39818219	39820803
340581	LINC02243	lncRNA	X	134949458	134959600
NA	LINC02319	lncRNA	14	52101631	52129852
NA		lncRNA	2	80572681	80618777
51702	PADI3	protein_coding	1	17249098	17284233
NA		lncRNA	X	39820911	39822719
NA	LINC00524	lncRNA	14	101354270	101459331
7390	UROS	protein_coding	10	125784980	125823288
NA		lncRNA	X	39819777	39820923
NA		lncRNA	X	39766696	39767667
NA		lncRNA	X	39755585	39756548
NA		lncRNA	X	90996299	90996795
NA		lncRNA	14	62103122	62118032
NA		lncRNA	X	130527153	130530143
7124	TNF	protein_coding	HSCHR6_MHC_QBL_CTG1	2831386	2834157
NA		lncRNA	X	44860776	44872589
1496	CTNNA2	protein_coding	2	79185231	80648861
NA		lncRNA	X	44867371	44872245
NA		lncRNA	14	97170476	97208287
NA	RPL32P2	processed_pseudogene	15	34085911	34086314
161779	PGBD4	protein_coding	15	34102083	34108686
124905215		lncRNA	X	129778575	129780762
NA		lncRNA	X	37888698	37896849
NA		lncRNA	X	42424124	42430890
NA		lncRNA	X	90458591	90462269
79768	KATNBL1	protein_coding	15	34140674	34210096
NA		lncRNA	X	96105302	96372889
102725019		lncRNA	HSCHR6_MHC_QBL_CTG1	3912257	3913087
NA		lncRNA	17	73202968	73203431
64150	DIO3OS	lncRNA	14	101552221	101620355
NA	MICG	unprocessed_pseudogene	HSCHR6_MHC_QBL_CTG1	1075334	1075465
55028	MTNAP1	protein_coding	17	73232233	73248959
NA	UBQLN1P1	processed_pseudogene	HSCHR6_MHC_QBL_CTG1	1618190	1619358
4050	LTB	protein_coding	HSCHR6_MHC_QBL_CTG1	2836376	2838343
NA		lncRNA	X	17861530	17880297
100616188	MIR3972	miRNA	1	17277889	17277975
NA	Y_RNA	misc_RNA	1	85435175	85435284
NA		lncRNA	X	45183251	45333922
NA		lncRNA	1	85467295	85467660
NA		lncRNA	1	85482281	85578250
124900422	SNORD81	snoRNA	1	85592280	85592356
NA		lncRNA	X	56488346	56564278
NA		lncRNA	X	129523639	129526992
3491	CCN1	protein_coding	1	85580761	85584589
NA		lncRNA	X	127491835	127662530
100847023	MIR5091	miRNA	4	13627865	13627957
NA		processed_pseudogene	4	13631820	13632599
NA	RPL32P12	processed_pseudogene	4	13647697	13648400
NA		lncRNA	X	111544153	111630990
NA		processed_pseudogene	12	95100531	95101045
NA		processed_pseudogene	12	95125760	95126389
NA		lncRNA	4	98259390	98261215
124900697		lncRNA	4	42285818	42292644
10919	EHMT2	protein_coding	HSCHR6_MHC_QBL_CTG1	3135732	3153671
55967	NDUFA12	protein_coding	12	94895297	95003748
4543	MTNR1A	protein_coding	4	186526792	186555567
NA		lncRNA	X	71777654	71784481
NA	RNY1P14	misc_RNA	4	140700835	140700942
124900787		lncRNA	4	140712168	140716081
NA	Y_RNA	misc_RNA	4	140779039	140779141
23158	TBC1D9	protein_coding	4	140620782	140756385
NA		lncRNA	X	129296261	129362068
NA		lncRNA	X	92099325	92105722
NA		lncRNA	14	52123069	52123681
NA		lncRNA	14	101330349	101332300
NA		lncRNA	14	97216903	97219383
NA		lncRNA	14	52269179	52315491
NA		lncRNA	1	222452738	222454705
NA		lncRNA	14	104841499	104865192
NA		lncRNA	14	94651992	94654518
NA	CICP13	processed_pseudogene	1	222468094	222470882
NA		lncRNA	14	56633244	56648773
NA		lncRNA	1	222477252	222504622
NA		lncRNA	14	35394075	35397763
NA		lncRNA	14	71848438	71929039
NA		lncRNA	17	73243093	73244706
124906683	RNU6-791P	snRNA	1	222503632	222503735
642843	CPSF4L	protein_coding	17	73248449	73262352
NA		unprocessed_pseudogene	1	222510169	222519732
NA	HCFC1-AS1	lncRNA	X	153968886	153970087
9921	RNF10	protein_coding	12	120533480	120577588
NA		lncRNA	X	105768227	105797384
NA		lncRNA	X	132020831	132025278
79802	HHIPL2	protein_coding	1	222522258	222548104
NA		lncRNA	X	132022786	132023103
NA		lncRNA	X	155732902	155767649
6047	RNF4	protein_coding	4	2462220	2515857
23580	CDC42EP4	protein_coding	17	73283624	73312005
51234	EMC4	protein_coding	15	34225013	34230156
NA		lncRNA	X	130022920	130024298
NA		lncRNA	X	3735848	3743914
NA		lncRNA	X	69503355	69506525
NA		lncRNA	X	140087667	140159066
101927501	PINCR	lncRNA	X	43176986	43226598
7770	ZNF227	protein_coding	19	44207547	44237268
NA		lncRNA	14	35351071	35353943
NA		lncRNA	14	19210822	19211621
NA		lncRNA	14	92252698	92263956
84923	VCF1	protein_coding	17	73207353	73236753
NA		lncRNA	14	25156548	25179510
253970	SFTA3	lncRNA	14	36473288	36513873
NA		lncRNA	X	3806638	3809329
NA		lncRNA	X	55280009	55353799
NA		lncRNA	14	81974336	82073995
NA		lncRNA	14	36453807	36460832
100422990	MIR3134	miRNA	3	15697298	15697371
NA	RN7SL4P	misc_RNA	3	15738515	15738809
105370503	LINC02331	lncRNA	14	53685004	53850897
25801	GCA	protein_coding	2	162318840	162371595
9015	TAF1A	protein_coding	1	222557902	222589933
NA		lncRNA	14	54640425	54653190
NA		lncRNA	X	136909250	137069407
NA		lncRNA	14	38206764	38209298
7869	SEMA3B	protein_coding	3	50267558	50277546
NA		lncRNA	14	81976758	82028784
105370455		lncRNA	14	36647083	36661386
NA		lncRNA	14	53855532	53943630
NA		TEC	17	78691266	78691979
NA	RNU6-638P	snRNA	17	78696694	78696797
